stops,measured_Z8_HLG_IRE,source_chart_HLG_theory_IRE,calibrated_BT2100_HLG_IRE,final_reverse_curve_IRE,region
2.36000000,71.9708510935,71.3472771901,71.5135199705,71.5135199705,exact_HLG_theory
2.38000000,72.2087472320,71.6228519446,71.7908327735,71.7908327735,exact_HLG_theory
2.40000000,72.4379505931,71.9000032813,72.0676935901,72.0676935901,exact_HLG_theory
2.42000000,72.6593006387,72.1765976753,72.3441100836,72.3441100836,exact_HLG_theory
2.44000000,72.8737863905,72.4533533499,72.6200897659,72.6200897659,exact_HLG_theory
2.46000000,73.0828350298,72.7273573877,72.8956400008,72.8956400008,exact_HLG_theory
2.48000000,73.2845669739,73.0015868537,73.1707680076,73.1707680076,exact_HLG_theory
2.50000000,73.4821114901,73.2756762405,73.4454808648,73.4454808648,exact_HLG_theory
2.52000000,73.6781495848,73.5502239120,73.7197855132,73.6729479248,smooth_measured_rolloff
2.54000000,73.8731091698,73.8294066955,73.9936887592,73.8839729024,smooth_measured_rolloff
2.56000000,74.0734147132,74.1130772538,74.2671972780,74.0861644034,smooth_measured_rolloff
2.58000000,74.2812717244,74.3927080461,74.5403176167,74.2871310336,smooth_measured_rolloff
2.60000000,74.4944813988,74.6778425067,74.8130561973,74.4944813988,smooth_measured_rolloff
2.62000000,74.7029198394,74.9626075611,75.0854193192,74.7074499596,smooth_measured_rolloff
2.64000000,74.9168488838,75.2458819771,75.3574131629,74.9209851281,smooth_measured_rolloff
2.66000000,75.1332091160,75.5284734780,75.6290437916,75.1362664377,smooth_measured_rolloff
2.68000000,75.3542799254,75.8059075608,75.9003171547,75.3544734219,smooth_measured_rolloff
2.70000000,75.5767856141,76.0834646913,76.1712390902,75.5767856141,smooth_measured_rolloff
2.72000000,75.8047397951,76.3641543680,76.4418153269,75.8036739128,smooth_measured_rolloff
2.74000000,76.0374371459,76.6452137071,76.7120514872,76.0344842477,smooth_measured_rolloff
2.76000000,76.2730559415,76.9302205776,76.9819530894,76.2687086983,smooth_measured_rolloff
2.78000000,76.5083077508,77.2172076541,77.2515255496,76.5058393442,smooth_measured_rolloff
2.80000000,76.7453682653,77.5023193262,77.5207741847,76.7453682653,smooth_measured_rolloff
2.82000000,76.9871414831,77.7865014430,77.7897042140,76.9883597543,smooth_measured_rolloff
2.84000000,77.2327739001,78.0653808210,78.0583207615,77.2352349655,smooth_measured_rolloff
2.86000000,77.4814217022,78.3395519589,78.3266288579,77.4845212712,smooth_measured_rolloff
2.88000000,77.7322507650,78.6123263635,78.5946334429,77.7347460433,smooth_measured_rolloff
2.90000000,77.9844366540,78.8793308516,78.8623393669,77.9844366540,smooth_measured_rolloff
2.92000000,78.2371646242,79.1403220880,79.1297513928,78.2349794790,smooth_measured_rolloff
2.94000000,78.4896296209,79.4008754840,79.3968741981,78.4873583006,smooth_measured_rolloff
2.96000000,78.7410362786,79.6573257958,79.6637123769,78.7394966003,smooth_measured_rolloff
2.98000000,78.9905989220,79.9081848460,79.9302704410,78.9893178598,smooth_measured_rolloff
3.00000000,79.2347455608,80.1596500805,80.1965528224,79.2347455608,smooth_measured_rolloff
3.02000000,79.4753088845,80.4117141989,80.4625638744,79.4759669574,smooth_measured_rolloff
3.04000000,79.7161603330,80.6685339738,80.7283078735,79.7144542825,smooth_measured_rolloff
3.06000000,79.9531996523,80.9228886482,80.9937890210,79.9500584855,smooth_measured_rolloff
3.08000000,80.1840233721,81.1790357708,81.2590114445,80.1826305159,smooth_measured_rolloff
3.10000000,80.4120213231,81.4367405455,81.5239791993,80.4120213231,smooth_measured_rolloff
3.12000000,80.6366391651,81.6976670378,81.7886962700,80.6387769106,smooth_measured_rolloff
3.14000000,80.8575085603,81.9586577832,82.0531665722,80.8630942956,smooth_measured_rolloff
3.16000000,81.0811105576,82.2156345441,82.3173939534,81.0843009481,smooth_measured_rolloff
3.18000000,81.3023140654,82.4678213940,82.5813821945,81.3017243381,smooth_measured_rolloff
3.20000000,81.5146919356,82.7293670673,82.8451350116,81.5146919356,smooth_measured_rolloff
3.22000000,81.7233841006,82.9872495542,83.1086560566,81.7228890480,smooth_measured_rolloff
3.24000000,81.9295892882,83.2416012569,83.3719489191,81.9269381705,smooth_measured_rolloff
3.26000000,82.1295343722,83.5004542946,83.6350171273,82.1275725553,smooth_measured_rolloff
3.28000000,82.3278519556,83.7609793238,83.8978641493,82.3255254544,smooth_measured_rolloff
3.30000000,82.5215301198,84.0266719618,84.1604933941,82.5215301198,smooth_measured_rolloff
3.32000000,82.7146437458,84.2934539711,84.4229082131,82.7151492470,smooth_measured_rolloff
3.34000000,82.9049408084,84.5600267034,84.6851119012,82.9059655727,smooth_measured_rolloff
3.36000000,83.0936547717,84.8321302623,84.9471076974,83.0947424112,smooth_measured_rolloff
3.38000000,83.2799897449,85.1048511505,85.2088987865,83.2822430768,smooth_measured_rolloff
3.40000000,83.4692308837,85.3748320995,85.4704882999,83.4692308837,smooth_measured_rolloff
3.42000000,83.6578266600,85.6383272726,85.7318793165,83.6558574840,smooth_measured_rolloff
3.44000000,83.8434439891,85.8971360275,85.9930748640,83.8416275878,smooth_measured_rolloff
3.46000000,84.0264761319,86.1590354790,86.2540779195,84.0263340965,smooth_measured_rolloff
3.48000000,84.2094605816,86.4212186779,86.5148914108,84.2097699113,smooth_measured_rolloff
3.50000000,84.3917279337,86.6783511554,86.7755182172,84.3917279337,smooth_measured_rolloff
3.52000000,84.5736396763,86.9338807172,87.0359611705,84.5716954916,smooth_measured_rolloff
3.54000000,84.7539686831,87.1916471714,87.2962230557,84.7498345380,smooth_measured_rolloff
3.56000000,84.9311367795,87.4475953099,87.5563066120,84.9269499116,smooth_measured_rolloff
3.58000000,85.1057338566,87.7012168109,87.8162145338,85.1038464509,smooth_measured_rolloff
3.60000000,85.2813289946,87.9554028424,88.0759494712,85.2813289946,smooth_measured_rolloff
3.62000000,85.4624631010,88.2145498501,88.3355140311,85.4599616254,smooth_measured_rolloff
3.64000000,85.6439915687,88.4757789125,88.5949107781,85.6392078187,smooth_measured_rolloff
3.66000000,85.8201489915,88.7361247637,88.8541422347,85.8182215018,smooth_measured_rolloff
3.68000000,85.9970871695,88.9982580351,89.1132108829,85.9961566022,smooth_measured_rolloff
3.70000000,86.1721670473,89.2593075039,89.3721191641,86.1721670473,smooth_measured_rolloff
3.72000000,86.3418295446,89.5152932477,89.6308694806,86.3461579603,smooth_measured_rolloff
3.74000000,86.5198649946,89.7693413260,89.8894641959,86.5187188793,smooth_measured_rolloff
3.76000000,86.6965504387,90.0210442519,90.1479056352,86.6900303538,smooth_measured_rolloff
3.78000000,86.8638476525,90.2720861626,90.4061960867,86.8602729333,smooth_measured_rolloff
3.80000000,87.0296271674,90.5241441136,90.6643378017,87.0296271674,smooth_measured_rolloff
3.82000000,87.1935655984,90.7763108224,90.9223329957,87.1976776207,smooth_measured_rolloff
3.84000000,87.3577644753,91.0295634268,91.1801838486,87.3643185451,smooth_measured_rolloff
3.86000000,87.5278938516,91.2870647025,91.4378925058,87.5301950205,smooth_measured_rolloff
3.88000000,87.6957229573,91.5422207971,91.6954610784,87.6959521270,smooth_measured_rolloff
3.90000000,87.8622349444,91.8006711528,91.9528916442,87.8622349444,smooth_measured_rolloff
3.92000000,88.0284129650,92.0571408464,92.2101862477,88.0286106914,smooth_measured_rolloff
3.94000000,88.1952401710,92.3173749407,92.4673469016,88.1946494520,smooth_measured_rolloff
3.96000000,88.3620828780,92.5773935132,92.7243755864,88.3610006051,smooth_measured_rolloff
3.98000000,88.5287985078,92.8357364385,92.9812742516,88.5283135294,smooth_measured_rolloff
4.00000000,88.6972376036,93.0940872837,93.2380448160,88.6972376036,smooth_measured_rolloff
4.02000000,88.8649309893,93.3528700718,93.4946891682,88.8681309133,smooth_measured_rolloff
4.04000000,89.0347962622,93.6124253091,93.7512091674,89.0405816943,smooth_measured_rolloff
4.06000000,89.2071284510,93.8691630858,94.0076066435,89.2140845506,smooth_measured_rolloff
4.08000000,89.3840716866,94.1225108708,94.2638833979,89.3881340862,smooth_measured_rolloff
4.10000000,89.5622249052,94.3757305260,94.5200412040,89.5622249052,smooth_measured_rolloff
4.12000000,89.7407904092,94.6299512016,94.7760818073,89.7375339237,smooth_measured_rolloff
4.14000000,89.9151902017,94.8871869716,95.0320069265,89.9144001509,smooth_measured_rolloff
4.16000000,90.0878663041,95.1427960332,95.2878182535,90.0910613303,smooth_measured_rolloff
4.18000000,90.2617842278,95.4000765030,95.5435174539,90.2657552057,smooth_measured_rolloff
4.20000000,90.4367195207,95.6618625040,95.7991061677,90.4367195207,smooth_measured_rolloff
4.22000000,90.6084329099,95.9314311745,96.0545860094,90.6049661287,smooth_measured_rolloff
4.24000000,90.7741014693,96.2007604269,96.3099585688,90.7717598718,smooth_measured_rolloff
4.26000000,90.9365549779,96.4736676285,96.5652254110,90.9357179764,smooth_measured_rolloff
4.28000000,91.0966525732,96.7473211413,96.8203880772,91.0954576691,smooth_measured_rolloff
4.30000000,91.2495961761,97.0175703595,97.0754480848,91.2495961761,smooth_measured_rolloff
4.32000000,91.3983883938,97.2855461602,97.3304069280,91.3986924004,smooth_measured_rolloff
4.34000000,91.5451148884,97.5496282095,97.5852660782,91.5439822976,smooth_measured_rolloff
4.36000000,91.6844453248,97.8025830600,97.8400269843,91.6850986728,smooth_measured_rolloff
4.38000000,91.8162281550,98.0467480838,98.0946910728,91.8216743311,smooth_measured_rolloff
4.40000000,91.9533420778,98.2809028387,98.3492597489,91.9533420778,smooth_measured_rolloff
4.42000000,92.0806512434,98.5035698694,98.6037343960,92.0799906149,smooth_measured_rolloff
4.44000000,92.2086478290,98.7094792090,98.8581163767,92.2022214262,smooth_measured_rolloff
4.46000000,92.3296636305,98.9008933819,99.1124070328,92.3207364893,smooth_measured_rolloff
4.48000000,92.4408295581,99.0737105997,99.3666076859,92.4362377815,smooth_measured_rolloff
4.50000000,92.5494272806,99.2300426360,99.6207196374,92.5494272806,smooth_measured_rolloff
4.52000000,92.6575693498,99.3669558808,99.8747441691,92.6595523840,smooth_measured_rolloff
4.54000000,92.7652341502,99.4864113571,100.1286825434,92.7662982213,smooth_measured_rolloff
4.56000000,92.8694841309,99.5866436332,100.3825360037,92.8710233678,smooth_measured_rolloff
4.58000000,92.9747321547,99.6715252233,100.6363057747,92.9750863989,smooth_measured_rolloff
4.60000000,93.0798458899,99.7402018860,100.8899930626,93.0798458899,smooth_measured_rolloff
4.62000000,93.1822866319,99.7902627992,101.1435990554,93.1851035598,smooth_measured_rolloff
4.64000000,93.2861770969,99.8219997635,101.3971249233,93.2899547186,smooth_measured_rolloff
4.66000000,93.3930876464,99.8387394536,101.6505718191,93.3946983281,smooth_measured_rolloff
4.68000000,93.5009778262,99.8479134585,101.9039408781,93.4996333502,smooth_measured_rolloff
4.70000000,93.6050587467,99.8492947468,102.1572332188,93.6050587467,smooth_measured_rolloff
4.72000000,93.7101769627,99.8406773268,102.4104499428,93.7110038324,smooth_measured_rolloff
4.74000000,93.8153093589,99.8272659080,102.6635921355,93.8172713298,smooth_measured_rolloff
4.76000000,93.9223902995,99.8102415419,102.9166608657,93.9238203123,smooth_measured_rolloff
4.78000000,94.0302685277,99.7943129358,103.1696571868,94.0306098532,smooth_measured_rolloff
4.80000000,94.1375990260,99.7805103904,103.4225821361,94.1375990260,smooth_measured_rolloff
4.82000000,94.2477681954,99.7703411090,103.6754367357,94.2455468900,smooth_measured_rolloff
4.84000000,94.3528314682,99.7620613539,103.9282219923,94.3544819448,smooth_measured_rolloff
4.86000000,94.4604018804,99.7609595429,104.1809388980,94.4632674238,smooth_measured_rolloff
4.88000000,94.5699130048,99.7609595429,104.4335884299,94.5707665604,smooth_measured_rolloff
4.90000000,94.6758425881,99.7609595429,104.6861715507,94.6758425881,smooth_measured_rolloff
4.92000000,94.7783543271,99.7609595429,104.9386892090,94.7788214818,smooth_measured_rolloff
4.94000000,94.8807726770,99.7609595429,105.1911423392,94.8805230897,smooth_measured_rolloff
4.96000000,94.9805905474,99.7609595429,105.4435318620,94.9805514551,smooth_measured_rolloff
4.98000000,95.0771896592,99.7609595429,105.6958586844,95.0785106216,smooth_measured_rolloff
5.00000000,95.1740046324,99.7609595429,105.9481237002,95.1740046324,smooth_measured_rolloff
5.02000000,95.2647667303,99.7609595429,106.2003277900,95.2669063645,smooth_measured_rolloff
5.04000000,95.3573438441,99.7609595429,106.4524718213,95.3575950027,smooth_measured_rolloff
5.06000000,95.4412916063,99.7609595429,106.7045566490,95.4464340520,smooth_measured_rolloff
5.08000000,95.5302836557,99.7609595429,106.9565831154,95.5337870178,smooth_measured_rolloff
5.10000000,95.6200174050,99.7609595429,107.2085520504,95.6200174050,smooth_measured_rolloff
5.12000000,95.7094429183,99.7609595429,107.4604642719,95.7063667432,smooth_measured_rolloff
5.14000000,95.7956812155,99.7609595429,107.7123205855,95.7926429844,smooth_measured_rolloff
5.16000000,95.8777871340,99.7609595429,107.9641217854,95.8770592674,smooth_measured_rolloff
5.18000000,95.9594056906,99.7609595429,108.2158686538,95.9578287311,smooth_measured_rolloff
5.20000000,96.0331645142,99.7609595429,108.4675619618,96.0331645142,smooth_measured_rolloff
5.22000000,96.1028906180,99.7609595429,108.7192024690,96.1033981816,smooth_measured_rolloff
5.24000000,96.1721755239,99.7609595429,108.9707909241,96.1702035770,smooth_measured_rolloff
5.26000000,96.2348575995,99.7609595429,109.2223280648,96.2338072576,smooth_measured_rolloff
5.28000000,96.2937357759,99.7609595429,109.4738146180,96.2944357808,smooth_measured_rolloff
5.30000000,96.3523157037,99.7609595429,109.7252513001,96.3523157037,smooth_measured_rolloff
5.32000000,96.4133677288,99.7609595429,109.9766388171,96.4086759895,smooth_measured_rolloff
5.34000000,96.4715592343,99.7609595429,110.2279778647,96.4636613224,smooth_measured_rolloff
5.36000000,96.5260989549,99.7609595429,110.4792691284,96.5158718416,smooth_measured_rolloff
5.38000000,96.5695908706,99.7609595429,110.7305132839,96.5639076862,smooth_measured_rolloff
5.40000000,96.6063689954,99.7609595429,110.9817109971,96.6063689954,smooth_measured_rolloff
5.42000000,96.6426044372,99.7609595429,111.2328629241,96.6440846426,smooth_measured_rolloff
5.44000000,96.6743063579,99.7609595429,111.4839697117,96.6788507217,smooth_measured_rolloff
5.46000000,96.7094670543,99.7609595429,111.7350319972,96.7107182029,smooth_measured_rolloff
5.48000000,96.7406570940,99.7609595429,111.9860504086,96.7397380562,smooth_measured_rolloff
5.50000000,96.7659612517,99.7609595429,112.2370255652,96.7659612517,smooth_measured_rolloff
5.52000000,96.7897839800,99.7609595429,112.4879580769,96.7893535888,smooth_measured_rolloff
5.54000000,96.8124504137,99.7609595429,112.7388485451,96.8103947752,smooth_measured_rolloff
5.56000000,96.8299422123,99.7609595429,112.9896975623,96.8299066433,smooth_measured_rolloff
5.58000000,96.8507605478,99.7609595429,113.2405057127,96.8487110257,smooth_measured_rolloff
5.60000000,96.8676297546,99.7609595429,113.4912735719,96.8676297546,smooth_measured_rolloff
5.62000000,96.8848796221,99.7609595429,113.7420017073,96.8867039224,smooth_measured_rolloff
5.64000000,96.9021948477,99.7609595429,113.9926906781,96.9054075804,smooth_measured_rolloff
5.66000000,96.9185690152,99.7609595429,114.2433410356,96.9237120001,smooth_measured_rolloff
5.68000000,96.9396163726,99.7609595429,114.4939533228,96.9415884527,smooth_measured_rolloff
5.70000000,96.9590082095,99.7609595429,114.7445280753,96.9590082095,smooth_measured_rolloff
5.72000000,96.9745875712,99.7609595429,114.9950658209,96.9758378856,smooth_measured_rolloff
5.74000000,96.9872685900,99.7609595429,115.2455670798,96.9920648752,smooth_measured_rolloff
5.76000000,97.0005671352,99.7609595429,115.4960323646,97.0000000000,measured_maximum
5.78000000,97.0131345895,99.7609595429,115.7464621807,97.0000000000,measured_maximum
5.80000000,97.0236833816,99.7609595429,115.9968570264,97.0000000000,measured_maximum
5.82000000,97.0368930920,99.7609595429,116.2472173926,97.0000000000,measured_maximum
5.84000000,97.0452509035,99.7609595429,116.4975437632,97.0000000000,measured_maximum
5.86000000,97.0463614085,99.7609595429,116.7478366155,97.0000000000,measured_maximum
5.88000000,97.0494816128,99.7609595429,116.9980964195,97.0000000000,measured_maximum
5.90000000,97.0525761911,99.7609595429,117.2483236390,97.0000000000,measured_maximum
5.92000000,97.0528777229,99.7609595429,117.4985187306,97.0000000000,measured_maximum
5.94000000,97.0495898509,99.7609595429,117.7486821450,97.0000000000,measured_maximum
5.96000000,97.0418755209,99.7609595429,117.9988143259,97.0000000000,measured_maximum
5.98000000,97.0288569813,99.7609595429,118.2489157111,97.0000000000,measured_maximum
6.00000000,97.0208565042,99.7609595429,118.4989867320,97.0000000000,measured_maximum
6.02000000,97.0178030439,99.7609595429,118.7490278138,97.0000000000,measured_maximum
6.04000000,97.0155919902,99.7609595429,118.9990393757,97.0000000000,measured_maximum
6.06000000,97.0137604870,99.7609595429,119.2490218309,97.0000000000,measured_maximum
6.08000000,97.0123085343,99.7609595429,119.4989755869,97.0000000000,measured_maximum
6.10000000,97.0112361322,99.7609595429,119.7489010451,97.0000000000,measured_maximum
6.12000000,97.0105432805,99.7609595429,119.9987986015,97.0000000000,measured_maximum
6.14000000,97.0102299794,99.7609595429,120.2486686462,97.0000000000,measured_maximum
6.16000000,97.0102962288,99.7609595429,120.4985115640,97.0000000000,measured_maximum
6.18000000,97.0107420286,99.7609595429,120.7483277341,97.0000000000,measured_maximum
6.20000000,97.0115673790,99.7609595429,120.9981175303,97.0000000000,measured_maximum
6.22000000,97.0127722799,99.7609595429,121.2478813212,97.0000000000,measured_maximum
6.24000000,97.0143567314,99.7609595429,121.4976194701,97.0000000000,measured_maximum
6.26000000,97.0163207333,99.7609595429,121.7473323353,97.0000000000,measured_maximum
6.28000000,97.0186642857,99.7609595429,121.9970202697,97.0000000000,measured_maximum
6.30000000,97.0213873887,99.7609595429,122.2466836215,97.0000000000,measured_maximum
6.32000000,97.0244900421,99.7609595429,122.4963227340,97.0000000000,measured_maximum
6.34000000,97.0304092712,99.7609595429,122.7459379453,97.0000000000,measured_maximum
6.36000000,97.0389256933,99.7609595429,122.9955295890,97.0000000000,measured_maximum
6.38000000,97.0455986496,99.7609595429,123.2450979940,97.0000000000,measured_maximum
6.40000000,97.0494910809,99.7609595429,123.4946434845,97.0000000000,measured_maximum
6.42000000,97.0496048824,99.7609595429,123.7441663800,97.0000000000,measured_maximum
6.44000000,97.0448809035,99.7609595429,123.9936669955,97.0000000000,measured_maximum
6.46000000,97.0399441407,99.7609595429,124.2431456418,97.0000000000,measured_maximum
6.48000000,97.0386903530,99.7609595429,124.4926026251,97.0000000000,measured_maximum
6.50000000,97.0386903530,99.7609595429,124.7420382473,97.0000000000,measured_maximum
6.52000000,97.0386903530,99.7609595429,124.9914528061,97.0000000000,measured_maximum
6.54000000,97.0386903530,99.7609595429,125.2408465949,97.0000000000,measured_maximum
6.56000000,97.0386903530,99.7609595429,125.4902199031,97.0000000000,measured_maximum
6.58000000,97.0386903530,99.7609595429,125.7395730159,97.0000000000,measured_maximum
6.60000000,97.0386903530,99.7609595429,125.9889062146,97.0000000000,measured_maximum
6.62000000,97.0386903530,99.7609595429,126.2382197764,97.0000000000,measured_maximum
6.64000000,97.0386903530,99.7609595429,126.4875139748,97.0000000000,measured_maximum
6.66000000,97.0386903530,99.7609595429,126.7367890792,97.0000000000,measured_maximum
6.68000000,97.0386903530,99.7609595429,126.9860453554,97.0000000000,measured_maximum
6.70000000,97.0386903530,99.7609595429,127.2352830654,97.0000000000,measured_maximum
6.72000000,97.0386903530,99.7609595429,127.4845024676,97.0000000000,measured_maximum
6.74000000,97.0386903530,99.7609595429,127.7337038165,97.0000000000,measured_maximum
6.76000000,97.0386903530,99.7609595429,127.9828873633,97.0000000000,measured_maximum
6.78000000,97.0386903530,99.7609595429,128.2320533556,97.0000000000,measured_maximum
6.80000000,97.0386903530,99.7609595429,128.4812020374,97.0000000000,measured_maximum
6.82000000,97.0386903530,99.7609595429,128.7303336495,97.0000000000,measured_maximum
6.84000000,97.0386903530,99.7609595429,128.9794484292,97.0000000000,measured_maximum
6.86000000,97.0386903530,99.7609595429,129.2285466103,97.0000000000,measured_maximum
6.88000000,97.0386903530,99.7609595429,129.4776284237,97.0000000000,measured_maximum
6.90000000,97.0386903530,99.7609595429,129.7266940967,97.0000000000,measured_maximum
6.92000000,97.0386903530,99.7609595429,129.9757438536,97.0000000000,measured_maximum
6.94000000,97.0386903530,99.7609595429,130.2247779155,97.0000000000,measured_maximum
6.96000000,97.0386903530,99.7609595429,130.4737965004,97.0000000000,measured_maximum
6.98000000,97.0386903530,99.7609595429,130.7227998233,97.0000000000,measured_maximum
7.00000000,97.0386903530,99.7609595429,130.9717880962,97.0000000000,measured_maximum
